id,team1_id,team2_id,result,season_id,date
7719,17,20,3-1,5,2015-11-01
7720,18,19,2-1,5,2015-11-01
7721,1,8,0-3,5,2015-11-08
7722,9,7,1-1,5,2015-11-08
7723,10,6,4-3,5,2015-11-08
7724,11,5,1-1,5,2015-11-08
7725,12,4,4-1,5,2015-11-08
7726,13,3,1-4,5,2015-11-08
7727,14,2,2-0,5,2015-11-08
7728,15,20,3-3,5,2015-11-08
7729,16,19,2-0,5,2015-11-08
7730,17,18,4-4,5,2015-11-08
7731,1,7,0-0,5,2015-11-15
7732,8,6,1-2,5,2015-11-15
7733,9,5,3-1,5,2015-11-15
7734,10,4,4-0,5,2015-11-15
7735,11,3,3-1,5,2015-11-15
7736,12,2,2-2,5,2015-11-15
7737,13,20,1-2,5,2015-11-15
7738,14,19,0-1,5,2015-11-15
7739,15,18,2-4,5,2015-11-15
7740,16,17,0-0,5,2015-11-15
7741,1,6,1-3,5,2015-11-22
7742,7,5,3-1,5,2015-11-22
7743,8,4,1-4,5,2015-11-22
7744,9,3,0-0,5,2015-11-22
7745,10,2,1-0,5,2015-11-22
7746,11,20,2-2,5,2015-11-22
7747,12,19,3-2,5,2015-11-22
7748,13,18,4-3,5,2015-11-22
7749,14,17,2-2,5,2015-11-22
7750,15,16,1-2,5,2015-11-22
7751,1,5,4-3,5,2015-12-01
7752,6,4,2-1,5,2015-12-01
7753,7,3,1-0,5,2015-12-01
7754,8,2,3-1,5,2015-12-01
7755,9,20,4-0,5,2015-12-01
7756,10,19,3-0,5,2015-12-01
7757,11,18,4-3,5,2015-12-01
7758,12,17,1-3,5,2015-12-01
7759,13,16,2-0,5,2015-12-01
7760,14,15,2-2,5,2015-12-01
7761,1,4,1-1,5,2015-12-08
7762,5,3,1-2,5,2015-12-08
7763,6,2,0-1,5,2015-12-08
7764,7,20,3-4,5,2015-12-08
7765,8,19,2-0,5,2015-12-08
7766,9,18,1-0,5,2015-12-08
7767,10,17,2-2,5,2015-12-08
7768,11,16,4-2,5,2015-12-08
7769,12,15,4-4,5,2015-12-08
7770,13,14,2-2,5,2015-12-08
7771,1,3,3-0,5,2015-12-15
7772,4,2,0-1,5,2015-12-15
7773,5,20,0-3,5,2015-12-15
7774,6,19,2-4,5,2015-12-15
7775,7,18,3-2,5,2015-12-15
7776,8,17,1-4,5,2015-12-15
7777,9,16,2-4,5,2015-12-15
7778,10,15,3-2,5,2015-12-15
7779,11,14,1-3,5,2015-12-15
7780,12,13,1-3,5,2015-12-15
7781,1,2,2-2,5,2015-12-22
7782,3,20,4-4,5,2015-12-22
7783,4,19,2-3,5,2015-12-22
7784,5,18,3-0,5,2015-12-22
7785,6,17,1-0,5,2015-12-22
7786,7,16,3-2,5,2015-12-22
7787,8,15,2-4,5,2015-12-22
7788,9,14,3-0,5,2015-12-22
7789,10,13,4-3,5,2015-12-22
7790,11,12,3-4,5,2015-12-22
7791,20,1,0-3,5,2016-01-08
7792,19,2,1-0,5,2016-01-08
7793,18,3,2-0,5,2016-01-08
7794,17,4,4-0,5,2016-01-08
7795,16,5,4-4,5,2016-01-08
7796,15,6,4-2,5,2016-01-08
7797,14,7,4-2,5,2016-01-08
7798,13,8,0-4,5,2016-01-08
7799,12,9,1-1,5,2016-01-08
7800,11,10,0-0,5,2016-01-08
7801,19,1,0-2,5,2016-01-15
7802,18,20,0-3,5,2016-01-15
7803,17,2,1-0,5,2016-01-15
7804,16,3,4-2,5,2016-01-15
7805,15,4,3-2,5,2016-01-15
7806,14,5,1-1,5,2016-01-15
7807,13,6,2-0,5,2016-01-15
7808,12,7,2-3,5,2016-01-15
7809,11,8,3-0,5,2016-01-15
7810,10,9,1-3,5,2016-01-15
7811,18,1,0-3,5,2016-01-22
7812,17,19,1-0,5,2016-01-22
7813,16,20,3-3,5,2016-01-22
7814,15,2,2-4,5,2016-01-22
7815,14,3,4-4,5,2016-01-22
7816,13,4,0-4,5,2016-01-22
7817,12,5,0-3,5,2016-01-22
7818,11,6,1-2,5,2016-01-22
7819,10,7,4-3,5,2016-01-22
7820,9,8,0-4,5,2016-01-22
7821,17,1,4-2,5,2016-02-01
7822,16,18,1-0,5,2016-02-01
7823,15,19,3-4,5,2016-02-01
7824,14,20,1-0,5,2016-02-01
7825,13,2,1-4,5,2016-02-01
7826,12,3,3-0,5,2016-02-01
7827,11,4,3-3,5,2016-02-01
7828,10,5,2-3,5,2016-02-01
7829,9,6,1-1,5,2016-02-01
7830,8,7,1-0,5,2016-02-01
7831,16,1,2-4,5,2016-02-08
7832,15,17,3-2,5,2016-02-08
7833,14,18,4-3,5,2016-02-08
7834,13,19,0-4,5,2016-02-08
7835,12,20,1-3,5,2016-02-08
7836,11,2,1-1,5,2016-02-08
7837,10,3,3-0,5,2016-02-08
7838,9,4,2-3,5,2016-02-08
7839,8,5,3-3,5,2016-02-08
7840,7,6,4-0,5,2016-02-08
7841,15,1,2-1,5,2016-02-15
7842,14,16,4-4,5,2016-02-15
7843,13,17,0-0,5,2016-02-15
7844,12,18,0-1,5,2016-02-15
7845,11,19,4-1,5,2016-02-15
7846,10,20,4-2,5,2016-02-15
7847,9,2,1-1,5,2016-02-15
7848,8,3,4-2,5,2016-02-15
7849,7,4,4-3,5,2016-02-15
7850,6,5,2-2,5,2016-02-15
7851,14,1,2-2,5,2016-02-22
7852,13,15,0-3,5,2016-02-22
7853,12,16,2-0,5,2016-02-22
7854,11,17,2-0,5,2016-02-22
7855,10,18,0-3,5,2016-02-22
7856,9,19,3-1,5,2016-02-22
7857,8,20,0-2,5,2016-02-22
7858,7,2,1-0,5,2016-02-22
7859,6,3,0-3,5,2016-02-22
7860,5,4,0-3,5,2016-02-22
7861,13,1,1-4,5,2016-03-01
7862,12,14,1-0,5,2016-03-01
7863,11,15,1-1,5,2016-03-01
7864,10,16,1-2,5,2016-03-01
7865,9,17,1-4,5,2016-03-01
7866,8,18,2-1,5,2016-03-01
7867,7,19,2-1,5,2016-03-01
7868,6,20,1-2,5,2016-03-01
7869,5,2,3-1,5,2016-03-01
7870,4,3,2-4,5,2016-03-01
7871,12,1,0-0,5,2016-03-08
7872,11,13,0-4,5,2016-03-08
7873,10,14,3-2,5,2016-03-08
7874,9,15,1-0,5,2016-03-08
7875,8,16,2-4,5,2016-03-08
7876,7,17,0-2,5,2016-03-08
7877,6,18,0-3,5,2016-03-08
7878,5,19,3-4,5,2016-03-08
7879,4,20,4-1,5,2016-03-08
7880,3,2,1-1,5,2016-03-08
7881,11,1,2-1,5,2016-03-15
7882,10,12,4-3,5,2016-03-15
7883,9,13,3-2,5,2016-03-15
7884,8,14,3-2,5,2016-03-15
7885,7,15,4-4,5,2016-03-15
7886,6,16,3-2,5,2016-03-15
7887,5,17,0-4,5,2016-03-15
7888,4,18,1-0,5,2016-03-15
7889,3,19,0-4,5,2016-03-15
7890,2,20,2-3,5,2016-03-15
7891,10,1,4-1,5,2016-03-22
7892,9,11,4-0,5,2016-03-22
7893,8,12,3-3,5,2016-03-22
7894,7,13,2-4,5,2016-03-22
7895,6,14,0-3,5,2016-03-22
7896,5,15,1-2,5,2016-03-22
7897,4,16,1-3,5,2016-03-22
7898,3,17,0-3,5,2016-03-22
7899,2,18,3-3,5,2016-03-22
7900,20,19,4-4,5,2016-03-22
7901,9,1,0-2,5,2016-04-01
7902,8,10,2-0,5,2016-04-01
7903,7,11,0-3,5,2016-04-01
7904,6,12,1-1,5,2016-04-01
7905,5,13,1-4,5,2016-04-01
7906,4,14,1-0,5,2016-04-01
7907,3,15,1-4,5,2016-04-01
7908,2,16,4-0,5,2016-04-01
7909,20,17,2-0,5,2016-04-01
7910,19,18,0-2,5,2016-04-01
7911,8,1,3-3,5,2016-04-08
7912,7,9,3-1,5,2016-04-08
7913,6,10,1-4,5,2016-04-08
7914,5,11,3-4,5,2016-04-08
7915,4,12,4-1,5,2016-04-08
7916,3,13,1-0,5,2016-04-08
7917,2,14,2-2,5,2016-04-08
7918,20,15,2-3,5,2016-04-08
7919,19,16,2-0,5,2016-04-08
7920,18,17,1-3,5,2016-04-08
7921,7,1,1-1,5,2016-04-15
7922,6,8,3-3,5,2016-04-15
7923,5,9,0-1,5,2016-04-15
7924,4,10,4-4,5,2016-04-15
7925,3,11,1-2,5,2016-04-15
7926,2,12,2-3,5,2016-04-15
7927,20,13,3-2,5,2016-04-15
7928,19,14,3-1,5,2016-04-15
7929,18,15,0-4,5,2016-04-15
7930,17,16,0-2,5,2016-04-15
7931,6,1,4-1,5,2016-04-22
7932,5,7,1-3,5,2016-04-22
7933,4,8,4-0,5,2016-04-22
7934,3,9,4-2,5,2016-04-22
7935,2,10,0-1,5,2016-04-22
7936,20,11,4-0,5,2016-04-22
7937,19,12,3-1,5,2016-04-22
7938,18,13,3-3,5,2016-04-22
7939,17,14,0-2,5,2016-04-22
7940,16,15,3-2,5,2016-04-22
7941,5,1,1-4,5,2016-05-01
7942,4,6,2-0,5,2016-05-01
7943,3,7,3-0,5,2016-05-01
7944,2,8,0-0,5,2016-05-01
7945,20,9,2-1,5,2016-05-01
7946,19,10,0-2,5,2016-05-01
7947,18,11,3-2,5,2016-05-01
7948,17,12,4-3,5,2016-05-01
7949,16,13,3-3,5,2016-05-01
7950,15,14,2-3,5,2016-05-01
7951,4,1,0-4,5,2016-05-08
7952,3,5,2-3,5,2016-05-08
7953,2,6,4-1,5,2016-05-08
7954,20,7,0-0,5,2016-05-08
7955,19,8,2-1,5,2016-05-08
7956,18,9,1-0,5,2016-05-08
7957,17,10,2-4,5,2016-05-08
7958,16,11,1-3,5,2016-05-08
7959,15,12,3-3,5,2016-05-08
7960,14,13,3-3,5,2016-05-08
7961,3,1,0-4,5,2016-05-15
7962,2,4,0-1,5,2016-05-15
7963,20,5,3-1,5,2016-05-15
7964,19,6,4-0,5,2016-05-15
7965,18,7,3-0,5,2016-05-15
7966,17,8,3-4,5,2016-05-15
7967,16,9,0-3,5,2016-05-15
7968,15,10,2-1,5,2016-05-15
7969,14,11,0-1,5,2016-05-15
7970,13,12,1-4,5,2016-05-15
7971,2,1,3-4,5,2016-05-22
7972,20,3,4-3,5,2016-05-22
7973,19,4,3-2,5,2016-05-22
7974,18,5,0-3,5,2016-05-22
7975,17,6,0-0,5,2016-05-22
7976,16,7,1-0,5,2016-05-22
7977,15,8,3-3,5,2016-05-22
7978,14,9,4-3,5,2016-05-22
7979,13,10,0-2,5,2016-05-22
7980,12,11,0-1,5,2016-05-22
7981,21,40,0-2,5,2015-08-08
7982,22,39,3-4,5,2015-08-08
7983,23,38,4-1,5,2015-08-08
7984,24,37,0-0,5,2015-08-08
7985,25,36,3-0,5,2015-08-08
7986,26,35,3-2,5,2015-08-08
7987,27,34,3-1,5,2015-08-08
7988,28,33,0-4,5,2015-08-08
7989,29,32,4-0,5,2015-08-08
7990,30,31,4-3,5,2015-08-08
7991,21,39,2-2,5,2015-08-15
7992,40,38,3-4,5,2015-08-15
7993,22,37,3-3,5,2015-08-15
7994,23,36,1-4,5,2015-08-15
7995,24,35,0-0,5,2015-08-15
7996,25,34,3-0,5,2015-08-15
7997,26,33,2-2,5,2015-08-15
7998,27,32,1-1,5,2015-08-15
7999,28,31,0-0,5,2015-08-15
8000,29,30,3-4,5,2015-08-15
8001,21,38,1-2,5,2015-08-22
8002,39,37,2-0,5,2015-08-22
8003,40,36,1-0,5,2015-08-22
8004,22,35,3-1,5,2015-08-22
8005,23,34,2-3,5,2015-08-22
8006,24,33,1-3,5,2015-08-22
8007,25,32,2-1,5,2015-08-22
8008,26,31,2-0,5,2015-08-22
8009,27,30,1-3,5,2015-08-22
8010,28,29,2-2,5,2015-08-22
8011,21,37,1-1,5,2015-09-01
8012,38,36,3-1,5,2015-09-01
8013,39,35,3-1,5,2015-09-01
8014,40,34,4-4,5,2015-09-01
8015,22,33,4-2,5,2015-09-01
8016,23,32,0-1,5,2015-09-01
8017,24,31,0-4,5,2015-09-01
8018,25,30,2-4,5,2015-09-01
8019,26,29,4-1,5,2015-09-01
8020,27,28,0-0,5,2015-09-01
8021,21,36,2-1,5,2015-09-08
8022,37,35,1-3,5,2015-09-08
8023,38,34,3-3,5,2015-09-08
8024,39,33,2-2,5,2015-09-08
8025,40,32,3-3,5,2015-09-08
8026,22,31,3-4,5,2015-09-08
8027,23,30,0-2,5,2015-09-08
8028,24,29,2-1,5,2015-09-08
8029,25,28,2-3,5,2015-09-08
8030,26,27,1-0,5,2015-09-08
8031,21,35,0-1,5,2015-09-15
8032,36,34,1-2,5,2015-09-15
8033,37,33,3-3,5,2015-09-15
8034,38,32,4-0,5,2015-09-15
8035,39,31,0-0,5,2015-09-15
8036,40,30,1-2,5,2015-09-15
8037,22,29,2-2,5,2015-09-15
8038,23,28,0-0,5,2015-09-15
8039,24,27,0-0,5,2015-09-15
8040,25,26,4-3,5,2015-09-15
8041,21,34,2-0,5,2015-09-22
8042,35,33,3-0,5,2015-09-22
8043,36,32,0-0,5,2015-09-22
8044,37,31,3-4,5,2015-09-22
8045,38,30,2-0,5,2015-09-22
8046,39,29,4-3,5,2015-09-22
8047,40,28,2-4,5,2015-09-22
8048,22,27,0-4,5,2015-09-22
8049,23,26,0-2,5,2015-09-22
8050,24,25,1-3,5,2015-09-22
8051,21,33,4-1,5,2015-10-01
8052,34,32,3-0,5,2015-10-01
8053,35,31,2-3,5,2015-10-01
8054,36,30,1-3,5,2015-10-01
8055,37,29,3-0,5,2015-10-01
8056,38,28,2-3,5,2015-10-01
8057,39,27,0-3,5,2015-10-01
8058,40,26,4-2,5,2015-10-01
8059,22,25,2-2,5,2015-10-01
8060,23,24,4-0,5,2015-10-01
8061,21,32,3-1,5,2015-10-08
8062,33,31,1-3,5,2015-10-08
8063,34,30,1-0,5,2015-10-08
8064,35,29,2-1,5,2015-10-08
8065,36,28,2-3,5,2015-10-08
8066,37,27,1-1,5,2015-10-08
8067,38,26,2-2,5,2015-10-08
8068,39,25,0-3,5,2015-10-08
8069,40,24,4-0,5,2015-10-08
8070,22,23,1-3,5,2015-10-08
8071,21,31,3-4,5,2015-10-15
8072,32,30,0-4,5,2015-10-15
8073,33,29,2-0,5,2015-10-15
8074,34,28,3-2,5,2015-10-15
8075,35,27,0-1,5,2015-10-15
8076,36,26,3-2,5,2015-10-15
8077,37,25,0-1,5,2015-10-15
8078,38,24,4-2,5,2015-10-15
8079,39,23,2-1,5,2015-10-15
8080,40,22,1-2,5,2015-10-15
8081,21,30,3-0,5,2015-10-22
8082,31,29,1-3,5,2015-10-22
8083,32,28,4-0,5,2015-10-22
8084,33,27,4-1,5,2015-10-22
8085,34,26,2-4,5,2015-10-22
8086,35,25,3-4,5,2015-10-22
8087,36,24,0-3,5,2015-10-22
8088,37,23,3-0,5,2015-10-22
8089,38,22,4-4,5,2015-10-22
8090,39,40,4-2,5,2015-10-22
8091,21,29,2-1,5,2015-11-01
8092,30,28,2-2,5,2015-11-01
8093,31,27,1-0,5,2015-11-01
8094,32,26,4-0,5,2015-11-01
8095,33,25,3-4,5,2015-11-01
8096,34,24,3-3,5,2015-11-01
8097,35,23,2-3,5,2015-11-01
8098,36,22,0-2,5,2015-11-01
8099,37,40,3-0,5,2015-11-01
8100,38,39,1-1,5,2015-11-01
8101,21,28,0-4,5,2015-11-08
8102,29,27,2-2,5,2015-11-08
8103,30,26,0-2,5,2015-11-08
8104,31,25,1-2,5,2015-11-08
8105,32,24,3-2,5,2015-11-08
8106,33,23,0-4,5,2015-11-08
8107,34,22,3-2,5,2015-11-08
8108,35,40,2-0,5,2015-11-08
8109,36,39,2-0,5,2015-11-08
8110,37,38,4-3,5,2015-11-08
8111,21,27,4-4,5,2015-11-15
8112,28,26,0-1,5,2015-11-15
8113,29,25,4-3,5,2015-11-15
8114,30,24,2-3,5,2015-11-15
8115,31,23,4-3,5,2015-11-15
8116,32,22,2-0,5,2015-11-15
8117,33,40,4-0,5,2015-11-15
8118,34,39,1-0,5,2015-11-15
8119,35,38,4-0,5,2015-11-15
8120,36,37,2-1,5,2015-11-15
8121,21,26,0-3,5,2015-11-22
8122,27,25,2-0,5,2015-11-22
8123,28,24,2-2,5,2015-11-22
8124,29,23,2-2,5,2015-11-22
8125,30,22,3-2,5,2015-11-22
8126,31,40,1-1,5,2015-11-22
8127,32,39,4-1,5,2015-11-22
8128,33,38,1-1,5,2015-11-22
8129,34,37,2-4,5,2015-11-22
8130,35,36,1-2,5,2015-11-22
8131,21,25,0-1,5,2015-12-01
8132,26,24,1-4,5,2015-12-01
8133,27,23,0-3,5,2015-12-01
8134,28,22,1-0,5,2015-12-01
8135,29,40,0-0,5,2015-12-01
8136,30,39,3-3,5,2015-12-01
8137,31,38,2-2,5,2015-12-01
8138,32,37,0-3,5,2015-12-01
8139,33,36,3-2,5,2015-12-01
8140,34,35,2-3,5,2015-12-01
8141,21,24,4-2,5,2015-12-08
8142,25,23,1-3,5,2015-12-08
8143,26,22,1-1,5,2015-12-08
8144,27,40,0-2,5,2015-12-08
8145,28,39,0-4,5,2015-12-08
8146,29,38,1-4,5,2015-12-08
8147,30,37,3-0,5,2015-12-08
8148,31,36,3-0,5,2015-12-08
8149,32,35,3-3,5,2015-12-08
8150,33,34,3-4,5,2015-12-08
8151,21,23,2-2,5,2015-12-15
8152,24,22,0-3,5,2015-12-15
8153,25,40,2-1,5,2015-12-15
8154,26,39,0-4,5,2015-12-15
8155,27,38,1-0,5,2015-12-15
8156,28,37,3-2,5,2015-12-15
8157,29,36,2-2,5,2015-12-15
8158,30,35,2-0,5,2015-12-15
8159,31,34,3-1,5,2015-12-15
8160,32,33,2-2,5,2015-12-15
8161,21,22,2-0,5,2015-12-22
8162,23,40,3-2,5,2015-12-22
8163,24,39,3-1,5,2015-12-22
8164,25,38,0-4,5,2015-12-22
8165,26,37,2-1,5,2015-12-22
8166,27,36,1-2,5,2015-12-22
8167,28,35,0-2,5,2015-12-22
8168,29,34,2-1,5,2015-12-22
8169,30,33,4-3,5,2015-12-22
8170,31,32,4-3,5,2015-12-22
8171,40,21,2-2,5,2016-01-08
8172,39,22,1-2,5,2016-01-08
8173,38,23,1-3,5,2016-01-08
8174,37,24,0-2,5,2016-01-08
8175,36,25,3-4,5,2016-01-08
8176,35,26,3-4,5,2016-01-08
8177,34,27,3-4,5,2016-01-08
8178,33,28,0-1,5,2016-01-08
8179,32,29,4-2,5,2016-01-08
8180,31,30,4-1,5,2016-01-08
8181,39,21,3-3,5,2016-01-15
8182,38,40,4-4,5,2016-01-15
8183,37,22,2-4,5,2016-01-15
8184,36,23,4-1,5,2016-01-15
8185,35,24,0-1,5,2016-01-15
8186,34,25,1-1,5,2016-01-15
8187,33,26,3-1,5,2016-01-15
8188,32,27,2-1,5,2016-01-15
8189,31,28,0-3,5,2016-01-15
8190,30,29,2-2,5,2016-01-15
8191,38,21,1-1,5,2016-01-22
8192,37,39,1-1,5,2016-01-22
8193,36,40,0-1,5,2016-01-22
8194,35,22,2-2,5,2016-01-22
8195,34,23,4-1,5,2016-01-22
8196,33,24,2-1,5,2016-01-22
8197,32,25,2-3,5,2016-01-22
8198,31,26,4-2,5,2016-01-22
8199,30,27,0-3,5,2016-01-22
8200,29,28,1-0,5,2016-01-22
8201,37,21,3-1,5,2016-02-01
8202,36,38,0-0,5,2016-02-01
8203,35,39,3-1,5,2016-02-01
8204,34,40,2-0,5,2016-02-01
8205,33,22,2-2,5,2016-02-01
8206,32,23,1-1,5,2016-02-01
8207,31,24,0-1,5,2016-02-01
8208,30,25,2-2,5,2016-02-01
8209,29,26,1-1,5,2016-02-01
8210,28,27,2-0,5,2016-02-01
8211,36,21,3-1,5,2016-02-08
8212,35,37,0-0,5,2016-02-08
8213,34,38,2-4,5,2016-02-08
8214,33,39,0-1,5,2016-02-08
8215,32,40,4-4,5,2016-02-08
8216,31,22,1-4,5,2016-02-08
8217,30,23,2-2,5,2016-02-08
8218,29,24,0-1,5,2016-02-08
8219,28,25,1-3,5,2016-02-08
8220,27,26,2-0,5,2016-02-08
8221,35,21,4-0,5,2016-02-15
8222,34,36,1-2,5,2016-02-15
8223,33,37,4-1,5,2016-02-15
8224,32,38,2-4,5,2016-02-15
8225,31,39,4-0,5,2016-02-15
8226,30,40,3-1,5,2016-02-15
8227,29,22,4-2,5,2016-02-15
8228,28,23,1-1,5,2016-02-15
8229,27,24,3-2,5,2016-02-15
8230,26,25,1-3,5,2016-02-15
8231,34,21,3-0,5,2016-02-22
8232,33,35,2-3,5,2016-02-22
8233,32,36,1-2,5,2016-02-22
8234,31,37,4-2,5,2016-02-22
8235,30,38,1-4,5,2016-02-22
8236,29,39,2-1,5,2016-02-22
8237,28,40,2-0,5,2016-02-22
8238,27,22,3-1,5,2016-02-22
8239,26,23,1-3,5,2016-02-22
8240,25,24,1-3,5,2016-02-22
8241,33,21,3-1,5,2016-03-01
8242,32,34,0-3,5,2016-03-01
8243,31,35,0-4,5,2016-03-01
8244,30,36,0-3,5,2016-03-01
8245,29,37,3-0,5,2016-03-01
8246,28,38,4-0,5,2016-03-01
8247,27,39,4-2,5,2016-03-01
8248,26,40,4-2,5,2016-03-01
8249,25,22,2-3,5,2016-03-01
8250,24,23,4-0,5,2016-03-01
8251,32,21,3-3,5,2016-03-08
8252,31,33,1-1,5,2016-03-08
8253,30,34,3-4,5,2016-03-08
8254,29,35,2-4,5,2016-03-08
8255,28,36,1-0,5,2016-03-08
8256,27,37,2-2,5,2016-03-08
8257,26,38,2-3,5,2016-03-08
8258,25,39,2-4,5,2016-03-08
8259,24,40,2-1,5,2016-03-08
8260,23,22,2-1,5,2016-03-08
8261,31,21,1-3,5,2016-03-15
8262,30,32,1-3,5,2016-03-15
8263,29,33,3-1,5,2016-03-15
8264,28,34,3-2,5,2016-03-15
8265,27,35,2-0,5,2016-03-15
8266,26,36,0-0,5,2016-03-15
8267,25,37,0-4,5,2016-03-15
8268,24,38,3-2,5,2016-03-15
8269,23,39,0-1,5,2016-03-15
8270,22,40,3-3,5,2016-03-15
8271,30,21,2-2,5,2016-03-22
8272,29,31,0-1,5,2016-03-22
8273,28,32,4-2,5,2016-03-22
8274,27,33,1-4,5,2016-03-22
8275,26,34,3-0,5,2016-03-22
8276,25,35,2-1,5,2016-03-22
8277,24,36,4-0,5,2016-03-22
8278,23,37,4-0,5,2016-03-22
8279,22,38,1-3,5,2016-03-22
8280,40,39,2-0,5,2016-03-22
8281,29,21,3-2,5,2016-04-01
8282,28,30,0-0,5,2016-04-01
8283,27,31,0-1,5,2016-04-01
8284,26,32,2-3,5,2016-04-01
8285,25,33,2-2,5,2016-04-01
8286,24,34,4-2,5,2016-04-01
8287,23,35,2-3,5,2016-04-01
8288,22,36,4-1,5,2016-04-01
8289,40,37,4-3,5,2016-04-01
8290,39,38,1-2,5,2016-04-01
8291,28,21,4-1,5,2016-04-08
8292,27,29,2-0,5,2016-04-08
8293,26,30,3-3,5,2016-04-08
8294,25,31,1-0,5,2016-04-08
8295,24,32,3-0,5,2016-04-08
8296,23,33,3-1,5,2016-04-08
8297,22,34,2-0,5,2016-04-08
8298,40,35,1-3,5,2016-04-08
8299,39,36,4-3,5,2016-04-08
8300,38,37,1-0,5,2016-04-08
8301,27,21,3-1,5,2016-04-15
8302,26,28,0-3,5,2016-04-15
8303,25,29,4-0,5,2016-04-15
8304,24,30,1-4,5,2016-04-15
8305,23,31,2-4,5,2016-04-15
8306,22,32,1-2,5,2016-04-15
8307,40,33,2-3,5,2016-04-15
8308,39,34,4-2,5,2016-04-15
8309,38,35,2-4,5,2016-04-15
8310,37,36,3-0,5,2016-04-15
8311,26,21,3-0,5,2016-04-22
8312,25,27,0-0,5,2016-04-22
8313,24,28,0-3,5,2016-04-22
8314,23,29,4-1,5,2016-04-22
8315,22,30,2-1,5,2016-04-22
8316,40,31,1-3,5,2016-04-22
8317,39,32,0-4,5,2016-04-22
8318,38,33,4-0,5,2016-04-22
8319,37,34,4-2,5,2016-04-22
8320,36,35,0-0,5,2016-04-22
8321,25,21,0-4,5,2016-05-01
8322,24,26,1-1,5,2016-05-01
8323,23,27,4-3,5,2016-05-01
8324,22,28,2-3,5,2016-05-01
8325,40,29,4-3,5,2016-05-01
8326,39,30,3-1,5,2016-05-01
8327,38,31,1-1,5,2016-05-01
8328,37,32,4-1,5,2016-05-01
8329,36,33,2-0,5,2016-05-01
8330,35,34,3-0,5,2016-05-01
8331,24,21,1-1,5,2016-05-08
8332,23,25,0-4,5,2016-05-08
8333,22,26,3-2,5,2016-05-08
8334,40,27,3-3,5,2016-05-08
8335,39,28,1-0,5,2016-05-08
8336,38,29,4-3,5,2016-05-08
8337,37,30,1-4,5,2016-05-08
8338,36,31,4-0,5,2016-05-08
8339,35,32,2-0,5,2016-05-08
8340,34,33,2-0,5,2016-05-08
8341,23,21,1-0,5,2016-05-15
8342,22,24,4-4,5,2016-05-15
8343,40,25,4-3,5,2016-05-15
8344,39,26,3-4,5,2016-05-15
8345,38,27,0-0,5,2016-05-15
8346,37,28,2-4,5,2016-05-15
8347,36,29,4-0,5,2016-05-15
8348,35,30,2-1,5,2016-05-15
8349,34,31,1-2,5,2016-05-15
8350,33,32,3-2,5,2016-05-15
8351,22,21,0-0,5,2016-05-22
8352,40,23,2-3,5,2016-05-22
8353,39,24,4-4,5,2016-05-22
8354,38,25,3-4,5,2016-05-22
8355,37,26,1-0,5,2016-05-22
8356,36,27,1-4,5,2016-05-22
8357,35,28,2-3,5,2016-05-22
8358,34,29,0-2,5,2016-05-22
8359,33,30,3-0,5,2016-05-22
8360,32,31,0-2,5,2016-05-22
8361,41,60,1-2,5,2015-08-08
8362,42,59,3-0,5,2015-08-08
8363,43,58,1-4,5,2015-08-08
8364,44,57,2-2,5,2015-08-08
8365,45,56,4-1,5,2015-08-08
8366,46,55,0-3,5,2015-08-08
8367,47,54,3-1,5,2015-08-08
8368,48,53,2-4,5,2015-08-08
8369,49,52,1-0,5,2015-08-08
8370,50,51,4-2,5,2015-08-08
8371,41,59,2-4,5,2015-08-15
8372,60,58,2-2,5,2015-08-15
8373,42,57,1-1,5,2015-08-15
8374,43,56,0-3,5,2015-08-15
8375,44,55,2-1,5,2015-08-15
8376,45,54,1-0,5,2015-08-15
8377,46,53,1-4,5,2015-08-15
8378,47,52,3-2,5,2015-08-15
8379,48,51,1-3,5,2015-08-15
8380,49,50,4-1,5,2015-08-15
8381,41,58,1-0,5,2015-08-22
8382,59,57,1-4,5,2015-08-22
8383,60,56,1-4,5,2015-08-22
8384,42,55,4-3,5,2015-08-22
8385,43,54,2-0,5,2015-08-22
8386,44,53,3-0,5,2015-08-22
8387,45,52,3-2,5,2015-08-22
8388,46,51,0-2,5,2015-08-22
8389,47,50,3-2,5,2015-08-22
8390,48,49,2-2,5,2015-08-22
8391,41,57,1-1,5,2015-09-01
8392,58,56,4-4,5,2015-09-01
8393,59,55,3-1,5,2015-09-01
8394,60,54,0-2,5,2015-09-01
8395,42,53,0-4,5,2015-09-01
8396,43,52,4-2,5,2015-09-01
8397,44,51,0-1,5,2015-09-01
8398,45,50,3-2,5,2015-09-01
8399,46,49,3-3,5,2015-09-01
8400,47,48,4-0,5,2015-09-01
8401,41,56,1-0,5,2015-09-08
8402,57,55,2-0,5,2015-09-08
8403,58,54,4-1,5,2015-09-08
8404,59,53,2-0,5,2015-09-08
8405,60,52,2-2,5,2015-09-08
8406,42,51,4-1,5,2015-09-08
8407,43,50,1-4,5,2015-09-08
8408,44,49,1-1,5,2015-09-08
8409,45,48,0-3,5,2015-09-08
8410,46,47,2-4,5,2015-09-08
8411,41,55,2-3,5,2015-09-15
8412,56,54,4-0,5,2015-09-15
8413,57,53,3-2,5,2015-09-15
8414,58,52,1-1,5,2015-09-15
8415,59,51,2-1,5,2015-09-15
8416,60,50,0-2,5,2015-09-15
8417,42,49,2-0,5,2015-09-15
