id,personal_data_id,position,season_id
11137,2343,ST,1
11138,2344,"RM
",1
11139,2345,"LM
",1
11140,2346,"RM
",1
11141,2347,"LB
",1
11142,2348,"RB
",1
11143,2349,"RB
",1
11144,2350,"GK
",1
11145,2351,"LB
",1
11146,2352,"LM
",1
11147,2353,"CM
",1
11148,2354,ST,1
11149,2355,"CB
",1
11150,2356,"GK
",1
11151,2357,ST,1
11152,2358,"CB
",1
11153,2359,ST,1
11154,2360,"LM
",1
11155,2361,"RM
",1
11156,2362,"RM
",1
11157,2363,"RB
",1
11158,2364,"RB
",1
11159,2365,"LM
",1
11160,2366,"GK
",1
11161,2367,"GK
",1
11162,2368,"LM
",1
11163,2369,"RB
",1
11164,2370,"LB
",1
11165,2371,"RB
",1
11166,2372,"RB
",1
11167,2373,"CB
",1
11168,2374,"CB
",1
11169,2375,"RM
",1
11170,2376,"CB
",1
11171,2377,"RB
",1
11172,2378,"LB
",1
11173,2379,"CB
",1
11174,2380,"LB
",1
11175,2381,"LM
",1
11176,2382,"GK
",1
11177,2383,"LM
",1
11178,2384,"LM
",1
11179,2385,"CM
",1
11180,2386,"CM
",1
11181,2387,"CB
",1
11182,2388,"LM
",1
11183,2389,"CM
",1
11184,2390,"LB
",1
11185,2391,"GK
",1
11186,2392,ST,1
11187,2393,"CB
",1
11188,2394,"CM
",1
11189,2395,"GK
",1
11190,2396,"CB
",1
11191,2397,"GK
",1
11192,2398,"CB
",1
11193,2399,ST,1
11194,2400,"GK
",1
11195,2401,"CM
",1
11196,2402,"RB
",1
11197,2403,"GK
",1
11198,2404,"CB
",1
11199,2405,"LB
",1
11200,2406,"RB
",1
11201,2407,"GK
",1
11202,2408,"LM
",1
11203,2409,"LB
",1
11204,2410,"GK
",1
11205,2411,"GK
",1
11206,2412,"LB
",1
11207,2413,"RM
",1
11208,2414,"RB
",1
11209,2415,"RM
",1
11210,2416,"GK
",1
11211,2417,"LB
",1
11212,2418,"CM
",1
11213,2419,"GK
",1
11214,2420,"CM
",1
11215,2421,"LM
",1
11216,2422,"GK
",1
11217,2423,"RM
",1
11218,2424,"LM
",1
11219,2425,"RB
",1
11220,2426,"RM
",1
11221,2427,"RB
",1
11222,2428,"CM
",1
11223,2429,"GK
",1
11224,2430,"LM
",1
11225,2431,"LM
",1
11226,2432,"GK
",1
11227,2433,ST,1
11228,2434,"LM
",1
11229,2435,"RM
",1
11230,2436,ST,1
11231,2437,"RB
",1
11232,2438,"RM
",1
11233,2439,"LB
",1
11234,2440,"LB
",1
11235,2441,"GK
",1
11236,2442,ST,1
11237,2443,"GK
",1
11238,2444,"GK
",1
11239,2445,"RB
",1
11240,2446,ST,1
11241,2447,"GK
",1
11242,2448,ST,1
11243,2449,"LB
",1
11244,2450,ST,1
11245,2451,"LM
",1
11246,2452,"LM
",1
11247,2453,"GK
",1
11248,2454,"GK
",1
11249,2455,"CM
",1
11250,2456,"RM
",1
11251,2457,"RB
",1
11252,2458,"LB
",1
11253,2459,"LM
",1
11254,2460,"LB
",1
11255,2461,"LB
",1
11256,2462,"CB
",1
11257,2463,ST,1
11258,2464,"LB
",1
11259,2465,"GK
",1
11260,2466,"LM
",1
11261,2467,"GK
",1
11262,2468,ST,1
11263,2469,"LB
",1
11264,2470,ST,1
11265,2471,"CB
",1
11266,2472,"CM
",1
11267,2473,"RM
",1
11268,2474,"RB
",1
11269,2475,"RM
",1
11270,2476,"CM
",1
11271,2477,"CB
",1
11272,2478,"LM
",1
11273,2479,ST,1
11274,2480,"LB
",1
11275,2481,"CM
",1
11276,2482,"CM
",1
11277,2483,"CM
",1
11278,2484,"RM
",1
11279,2485,"LB
",1
11280,2486,"CM
",1
11281,2487,"LB
",1
11282,2488,"CB
",1
11283,2489,"LM
",1
11284,2490,"RB
",1
11285,2491,ST,1
11286,2492,ST,1
11287,2493,"LM
",1
11288,2494,"CB
",1
11289,2495,"RM
",1
11290,2496,"GK
",1
11291,2497,"LB
",1
11292,2498,"RB
",1
11293,2499,"GK
",1
11294,2500,"RB
",1
11295,2501,"LM
",1
11296,2502,"GK
",1
11297,2503,"LB
",1
11298,2504,"RB
",1
11299,2505,"RM
",1
11300,2506,"RM
",1
11301,2507,"RM
",1
11302,2508,"CB
",1
11303,2509,"CM
",1
11304,2510,"CB
",1
11305,2511,"CM
",1
11306,2512,"GK
",1
11307,2513,"LM
",1
11308,2514,"GK
",1
11309,2515,"LM
",1
11310,2516,"RB
",1
11311,2517,"CM
",1
11312,2518,ST,1
11313,2519,"LB
",1
11314,2520,"RM
",1
11315,2521,"LM
",1
11316,2522,"LM
",1
11317,2523,ST,1
11318,2524,"RB
",1
11319,2525,"CB
",1
11320,2526,"GK
",1
11321,2527,"GK
",1
11322,2528,"GK
",1
11323,2529,"LB
",1
11324,2530,ST,1
11325,2531,"RB
",1
11326,2532,"RB
",1
11327,2533,"CM
",1
11328,2534,"CB
",1
11329,2535,"LB
",1
11330,2536,ST,1
11331,2537,"RB
",1
11332,2538,"CB
",1
11333,2539,"LB
",1
11334,2540,"RM
",1
11335,2541,"LM
",1
11336,2542,"CM
",1
11337,2543,"GK
",1
11338,2544,"LM
",1
11339,2545,"RB
",1
11340,2546,"RB
",1
11341,2547,"RB
",1
11342,2548,ST,1
11343,2549,"RB
",1
11344,2550,"RM
",1
11345,2551,"LB
",1
11346,2552,"CB
",1
11347,2553,"RM
",1
11348,2554,"RB
",1
11349,2555,"CM
",1
11350,2556,"CM
",1
11351,2557,"CM
",1
11352,2558,ST,1
11353,2559,ST,1
11354,2560,ST,1
11355,2561,ST,1
11356,2562,ST,1
11357,2563,"GK
",1
11358,2564,"GK
",1
11359,2565,"CM
",1
11360,2566,"GK
",1
11361,2567,"CB
",1
11362,2568,"LM
",1
11363,2569,ST,1
11364,2570,"CB
",1
11365,2571,"CB
",1
11366,2572,"LB
",1
11367,2573,ST,1
11368,2574,"LM
",1
11369,2575,ST,1
11370,2576,"CM
",1
11371,2577,"LM
",1
11372,2578,"RB
",1
11373,2579,"GK
",1
11374,2580,"CM
",1
11375,2581,"CB
",1
11376,2582,"RB
",1
11377,2583,"CB
",1
11378,2584,"LB
",1
11379,2585,"GK
",1
11380,2586,"LM
",1
11381,2587,"LB
",1
11382,2588,"LM
",1
11383,2589,"CM
",1
11384,2590,ST,1
11385,2591,"CB
",1
11386,2592,"GK
",1
11387,2593,"LM
",1
11388,2594,"RM
",1
11389,2595,"LM
",1
11390,2596,"CM
",1
11391,2597,"RB
",1
11392,2598,"CM
",1
11393,2599,ST,1
11394,2600,ST,1
11395,2601,ST,1
11396,2602,"RB
",1
11397,2603,"LM
",1
11398,2604,"CB
",1
11399,2605,"CM
",1
11400,2606,"CB
",1
11401,2607,"LB
",1
11402,2608,"CM
",1
11403,2609,"RB
",1
11404,2610,"RB
",1
11405,2611,"CB
",1
11406,2612,"GK
",1
11407,2613,"RB
",1
11408,2614,"RB
",1
11409,2615,"CM
",1
11410,2616,ST,1
11411,2617,"GK
",1
11412,2618,"LM
",1
11413,2619,"CB
",1
11414,2620,"CB
",1
11415,2621,"RM
",1
11416,2622,"RB
",1
11417,2623,"RB
",1
11418,2624,"CM
",1
11419,2625,"RM
",1
11420,2626,"RM
",1
11421,2627,"RB
",1
11422,2628,"LM
",1
11423,2629,"CB
",1
11424,2630,"LB
",1
11425,2631,"LB
",1
11426,2632,"RM
",1
11427,2633,"GK
",1
11428,2634,"LM
",1
11429,2635,"LM
",1
11430,2636,"LB
",1
11431,2637,"CM
",1
11432,2638,ST,1
11433,2639,"RB
",1
11434,2640,"RM
",1
11435,2641,"RM
",1
11436,2642,"LB
",1
11437,2643,"CM
",1
11438,2644,"CM
",1
11439,2645,"LB
",1
11440,2646,"LB
",1
11441,2647,"LM
",1
11442,2648,"GK
",1
11443,2649,"CB
",1
11444,2650,ST,1
11445,2651,"LB
",1
11446,2652,"LM
",1
11447,2653,"LM
",1
11448,2654,"CM
",1
11449,2655,"CB
",1
11450,2656,"CB
",1
11451,2657,"RM
",1
11452,2658,"LM
",1
11453,2659,"LB
",1
11454,2660,"RB
",1
11455,2661,"LM
",1
11456,2662,"LB
",1
11457,2663,"LM
",1
11458,2664,"RM
",1
11459,2665,"RB
",1
11460,2666,"RM
",1
11461,2667,"RM
",1
11462,2668,"CM
",1
11463,2669,"CB
",1
11464,2670,"CM
",1
11465,2671,"CB
",1
11466,2672,"RM
",1
11467,2673,"CM
",1
11468,2674,"RM
",1
11469,2675,"RM
",1
11470,2676,"LM
",1
11471,2677,"CM
",1
11472,2678,"GK
",1
11473,2679,"RM
",1
11474,2680,"RB
",1
11475,2681,"GK
",1
11476,2682,"CB
",1
11477,2683,"LB
",1
11478,2684,"LM
",1
11479,2685,"RM
",1
11480,2686,"CM
",1
11481,2687,"RM
",1
11482,2688,"GK
",1
11483,2689,"CM
",1
11484,2690,"LB
",1
11485,2691,"CM
",1
11486,2692,"RB
",1
11487,2693,"CB
",1
11488,2694,"RB
",1
11489,2695,"GK
",1
11490,2696,ST,1
11491,2697,"CB
",1
11492,2698,"RB
",1
11493,2699,"LM
",1
11494,2700,"RM
",1
11495,2701,"CM
",1
11496,2702,"CB
",1
11497,2703,ST,1
11498,2704,"RM
",1
11499,2705,ST,1
11500,2706,"CB
",1
11501,2707,"CM
",1
11502,2708,"LB
",1
11503,2709,"LM
",1
11504,2710,"GK
",1
11505,2711,"CB
",1
11506,2712,"RB
",1
11507,2713,"LB
",1
11508,2714,"RB
",1
11509,2715,"RM
",1
11510,2716,"CM
",1
11511,2717,"LM
",1
11512,2718,"CM
",1
11513,2719,"RB
",1
11514,2720,"CB
",1
11515,2721,"CM
",1
11516,2722,"RB
",1
11517,2723,"LB
",1
11518,2724,"LB
",1
11519,2725,"LM
",1
11520,2726,ST,1
11521,2727,"RM
",1
11522,2728,"CM
",1
11523,2729,"CB
",1
11524,2730,"LB
",1
11525,2731,"LM
",1
11526,2732,"RB
",1
11527,2733,"RB
",1
11528,2734,"RB
",1
11529,2735,"LB
",1
11530,2736,"GK
",1
11531,2737,"LB
",1
11532,2738,"LB
",1
11533,2739,"LM
",1
11534,2740,"RM
",1
11535,2741,"LM
",1
11536,2742,ST,1
11537,2743,"CM
",1
11538,2744,"RM
",1
11539,2745,"RM
",1
11540,2746,ST,1
11541,2747,"CB
",1
11542,2748,"CB
",1
11543,2749,"CB
",1
11544,2750,"LM
",1
11545,2751,"CM
",1
11546,2752,"LB
",1
11547,2753,"GK
",1
11548,2754,"RM
",1
11549,2755,"GK
",1
11550,2756,"LM
",1
11551,2757,"LM
",1
11552,2758,"CM
",1
11553,2759,"RB
",1
11554,2760,ST,1
11555,2761,"LB
",1
11556,2762,"GK
",1
11557,2763,"LM
",1
11558,2764,"RB
",1
11559,2765,"RM
",1
11560,2766,"LM
",1
11561,2767,"CM
",1
11562,2768,"LB
",1
11563,2769,ST,1
11564,2770,"LB
",1
11565,2771,"RB
",1
11566,2772,ST,1
11567,2773,"LM
",1
11568,2774,"GK
",1
11569,2775,"LM
",1
11570,2776,"LB
",1
11571,2777,"CM
",1
11572,2778,"LB
",1
11573,2779,"GK
",1
11574,2780,"RM
",1
11575,2781,"GK
",1
11576,2782,"LM
",1
11577,2783,"CB
",1
11578,2784,"LB
",1
11579,2785,"RM
",1
11580,2786,"CM
",1
11581,2787,"RB
",1
11582,2788,ST,1
11583,2789,"LB
",1
11584,2790,"CM
",1
11585,2791,"LM
",1
11586,2792,"GK
",1
11587,2793,"LB
",1
11588,2794,"RM
",1
11589,2795,ST,1
11590,2796,"LB
",1
11591,2797,ST,1
11592,2798,"CM
",1
11593,2799,"GK
",1
11594,2800,"LM
",1
11595,7,"RB
",2
11596,8,"LB
",2
11597,9,"LB
",2
11598,10,"CB
",2
11599,11,"LB
",2
11600,12,"CM
",2
11601,13,"RM
",2
11602,14,"CB
",2
11603,15,"RM
",2
11604,16,"CM
",2
11605,17,"RB
",2
11606,18,ST,2
11607,19,"GK
",2
11608,20,"GK
",2
11609,21,"CM
",2
11610,22,"RM
",2
11611,23,"RB
",2
11612,24,"RB
",2
11613,25,"CB
",2
11614,26,"CB
",2
11615,27,"RB
",2
11616,28,"LM
",2
11617,29,"CM
",2
11618,30,"RM
",2
11619,31,"GK
",2
11620,32,ST,2
11621,33,"CB
",2
11622,34,"LM
",2
11623,35,"GK
",2
11624,36,"CM
",2
11625,37,"CM
",2
11626,38,"LB
",2
11627,39,"LM
",2
11628,40,"RB
",2
11629,41,"RM
",2
11630,42,"GK
",2
11631,43,"CM
",2
11632,44,ST,2
11633,45,"RM
",2
11634,46,"RB
",2
11635,47,ST,2
11636,48,"LB
",2
11637,49,"GK
",2
11638,50,"CB
",2
11639,51,"LB
",2
11640,52,"LB
",2
11641,53,"CM
",2
11642,54,"LB
",2
11643,55,ST,2
11644,56,ST,2
11645,1595,"CM
",2
11646,57,"GK
",2
11647,58,"CM
",2
11648,59,"LM
",2
11649,60,ST,2
11650,61,"CM
",2
11651,62,"LM
",2
11652,63,"CB
",2
11653,64,"RB
",2
11654,65,"CB
",2
11655,66,"CM
",2
11656,67,"RB
",2
11657,68,"LB
",2
11658,69,"GK
",2
11659,70,"CM
",2
11660,71,"RB
",2
11661,72,"LB
",2
11662,73,"LM
",2
11663,74,"GK
",2
11664,75,"LB
",2
11665,76,"CM
",2
11666,77,"LB
",2
11667,78,ST,2
11668,79,"CM
",2
11669,80,"GK
",2
11670,81,"GK
",2
11671,82,"CB
",2
11672,83,"GK
",2
11673,84,"CB
",2
11674,85,"GK
",2
11675,86,"LB
",2
11676,87,"CM
",2
11677,88,ST,2
11678,89,"CB
",2
11679,90,ST,2
11680,91,"LB
",2
11681,92,ST,2
11682,93,ST,2
11683,94,"CB
",2
11684,95,"CM
",2
11685,96,"LM
",2
11686,97,"LB
",2
11687,98,"LB
",2
11688,99,"CM
",2
11689,100,"CM
",2
11690,101,"LB
",2
11691,102,"CM
",2
11692,103,ST,2
11693,104,ST,2
11694,105,ST,2
11695,106,"CB
",2
11696,107,"LM
",2
11697,108,"CB
",2
11698,109,"RB
",2
11699,110,"LM
",2
11700,111,"LB
",2
11701,112,"GK
",2
11702,113,"LB
",2
11703,114,"CB
",2
11704,115,"RB
",2
11705,116,ST,2
11706,117,"CB
",2
11707,118,"CB
",2
11708,119,"CM
",2
11709,120,"LM
",2
11710,121,"GK
",2
11711,122,ST,2
11712,123,ST,2
11713,124,"LM
",2
11714,125,ST,2
11715,126,"GK
",2
11716,127,"LM
",2
11717,128,ST,2
11718,129,"RB
",2
11719,130,"LM
",2
11720,131,"RM
",2
11721,132,"LM
",2
11722,133,ST,2
11723,134,ST,2
11724,135,"GK
",2
11725,136,"LM
",2
11726,137,"GK
",2
11727,138,"GK
",2
11728,139,"CB
",2
11729,140,ST,2
11730,141,"CM
",2
11731,142,"LB
",2
11732,143,"LM
",2
11733,144,"LM
",2
11734,145,"RM
",2
11735,146,"CM
",2
11736,147,"LM
",2
11737,148,"LB
",2
11738,149,"RM
",2
11739,150,"GK
",2
11740,151,"RB
",2
11741,152,"RB
",2
11742,153,"CB
",2
11743,154,"RB
",2
11744,155,"RM
",2
11745,156,"GK
",2
11746,157,"GK
",2
11747,158,"CM
",2
11748,159,"GK
",2
11749,160,"CM
",2
11750,161,"CM
",2
11751,162,"LB
",2
11752,163,ST,2
11753,164,"GK
",2
11754,165,ST,2
11755,166,"CB
",2
11756,167,ST,2
11757,168,"CM
",2
11758,169,"CB
",2
11759,170,"CB
",2
11760,171,"CM
",2
11761,172,"CM
",2
11762,173,"GK
",2
11763,174,"LB
",2
11764,175,"GK
",2
11765,176,"GK
",2
11766,177,ST,2
11767,178,"RM
",2
11768,179,"CM
",2
11769,180,"CB
",2
11770,181,"RB
",2
11771,182,"GK
",2
11772,183,"CB
",2
11773,184,"LB
",2
11774,185,"RM
",2
11775,186,"LM
",2
11776,187,"CB
",2
11777,188,"LM
",2
11778,189,"CM
",2
11779,190,"LB
",2
11780,191,"LM
",2
11781,192,"LM
",2
11782,193,"RM
",2
11783,194,"RM
",2
11784,195,"GK
",2
11785,196,"LM
",2
11786,197,"LM
",2
11787,198,"RB
",2
11788,199,"RM
",2
11789,200,"GK
",2
11790,201,"GK
",2
11791,202,"CB
",2
11792,203,"RM
",2
11793,204,"LB
",2
11794,205,"LM
",2
11795,206,"LM
",2
11796,207,"CM
",2
11797,208,"CB
",2
11798,209,"GK
",2
11799,210,"LM
",2
11800,211,"LB
",2
11801,212,"RB
",2
11802,213,"LM
",2
11803,214,"GK
",2
11804,215,"RB
",2
11805,216,"CB
",2
11806,217,"LM
",2
11807,218,"LB
",2
11808,219,ST,2
11809,220,"GK
",2
11810,221,"RM
",2
11811,222,"RM
",2
11812,223,"CB
",2
11813,224,ST,2
11814,225,"CM
",2
11815,226,"CM
",2
11816,227,"LB
",2
11817,228,"RM
",2
11818,229,"LB
",2
11819,230,"RB
",2
11820,231,"GK
",2
11821,232,"CB
",2
11822,233,ST,2
11823,234,"LM
",2
11824,235,"RM
",2
11825,236,"GK
",2
11826,237,"CB
",2
11827,238,"CM
",2
11828,239,"RB
",2
11829,240,"GK
",2
11830,241,"CM
",2
11831,242,"RM
",2
11832,243,ST,2
11833,244,ST,2
11834,245,"CM
",2
11835,246,"CM
",2
11836,247,"RB
",2
11837,248,"GK
",2
11838,249,"GK
",2
11839,250,"GK
",2
11840,251,"LB
",2
11841,252,"CM
",2
11842,253,"CB
",2
11843,254,"LM
",2
11844,255,"RM
",2
11845,256,"LM
",2
11846,257,"CB
",2
11847,258,"CB
",2
11848,259,"GK
",2
11849,260,ST,2
11850,261,"LB
",2
11851,262,"GK
",2
11852,263,"GK
",2
11853,264,"CM
",2
11854,265,"CB
",2
11855,266,"RB
",2
11856,267,"GK
",2
11857,268,"GK
",2
11858,269,"LM
",2
11859,270,"CM
",2
11860,271,"RB
",2
11861,272,"RB
",2
11862,273,"GK
",2
11863,274,"CM
",2
11864,275,"LB
",2
11865,276,"RM
",2
11866,277,ST,2
11867,278,"CB
",2
11868,279,"CB
",2
11869,280,ST,2
11870,281,ST,2
11871,282,"CM
",2
11872,283,"GK
",2
11873,284,"GK
",2
11874,285,"LM
",2
11875,286,"GK
",2
11876,287,"LM
",2
11877,288,"CB
",2
11878,289,ST,2
11879,290,ST,2
11880,291,"RM
",2
11881,292,"CM
",2
11882,293,"LB
",2
11883,294,"RB
",2
11884,295,ST,2
11885,296,"LB
",2
11886,297,"CM
",2
11887,298,"CB
",2
11888,299,"CB
",2
11889,300,"LM
",2
11890,301,"CB
",2
11891,302,"LB
",2
11892,303,ST,2
11893,304,ST,2
11894,305,"LM
",2
11895,306,"RM
",2
11896,307,"GK
",2
11897,308,"CB
",2
11898,309,"LM
",2
11899,310,ST,2
11900,311,"CB
",2
11901,312,"LB
",2
11902,313,ST,2
11903,314,"CM
",2
11904,315,"CB
",2
11905,316,"CM
",2
11906,317,"LB
",2
11907,318,"RM
",2
11908,319,"GK
",2
11909,320,ST,2
11910,321,ST,2
11911,322,"LM
",2
11912,323,"LB
",2
11913,324,"GK
",2
11914,325,"RB
",2
11915,326,"CB
",2
11916,327,"LB
",2
11917,328,ST,2
11918,329,"LB
",2
11919,330,"CM
",2
11920,331,"CB
",2
11921,332,"RB
",2
11922,333,"CM
",2
11923,334,"CM
",2
11924,335,"LB
",2
11925,336,ST,2
11926,337,"CB
",2
11927,338,"LM
",2
11928,339,"LB
",2
11929,340,ST,2
11930,341,"RM
",2
11931,342,"CB
",2
11932,343,"RM
",2
11933,344,"GK
",2
11934,345,ST,2
11935,346,"GK
",2
11936,347,"LM
",2
11937,348,"RB
",2
11938,349,"RB
",2
11939,350,"RM
",2
11940,351,"GK
",2
11941,352,"RM
",2
11942,353,"LB
",2
11943,354,"RM
",2
11944,355,"GK
",2
11945,356,"GK
",2
11946,357,"CM
",2
11947,358,"CB
",2
11948,359,"LM
",2
11949,360,"RM
",2
11950,361,"GK
",2
11951,362,"CM
",2
11952,363,"CB
",2
11953,364,"CM
",2
11954,365,"LB
",2
11955,366,"RB
",2
11956,367,"CM
",2
11957,368,"GK
",2
11958,369,"LB
",2
11959,370,"RM
",2
11960,371,ST,2
11961,372,"CB
",2
11962,373,"RB
",2
11963,374,"GK
",2
11964,375,"RB
",2
11965,376,"GK
",2
11966,377,"LB
",2
11967,378,ST,2
11968,379,"RM
",2
11969,380,"LM
",2
11970,381,"LM
",2
11971,382,ST,2
11972,383,"LM
",2
11973,384,"LB
",2
11974,385,"CB
",2
11975,386,"RB
",2
11976,387,ST,2
11977,388,"CM
",2
11978,389,"CB
",2
11979,390,"RB
",2
11980,391,"RB
",2
11981,392,"CM
",2
11982,393,"CM
",2
11983,394,"LM
",2
11984,395,"RM
",2
11985,396,"GK
",2
11986,397,"CB
",2
11987,398,"CM
",2
11988,399,ST,2
11989,400,"LM
",2
11990,401,"GK
",2
11991,402,"RM
",2
11992,403,"LM
",2
11993,404,"LM
",2
11994,405,"CB
",2
11995,406,"RM
",2
11996,407,ST,2
11997,408,"LB
",2
11998,409,"RM
",2
11999,410,"CB
",2
12000,411,"CB
",2
12001,412,"LB
",2
12002,413,"CB
",2
12003,414,"LM
",2
12004,415,"CB
",2
12005,416,"CM
",2
12006,417,"RM
",2
12007,418,"LM
",2
12008,419,"LM
",2
12009,420,"LM
",2
12010,421,"CM
",2
12011,422,"GK
",2
12012,423,"RB
",2
12013,424,"RM
",2
12014,425,"RM
",2
12015,426,"LB
",2
12016,427,"RM
",2
12017,428,ST,2
12018,429,"GK
",2
12019,430,ST,2
12020,431,"CB
",2
12021,432,"CB
",2
12022,433,"CB
",2
12023,434,"RM
",2
12024,435,"GK
",2
12025,436,"GK
",2
12026,437,"GK
",2
12027,438,"RM
",2
12028,439,"LM
",2
12029,440,"RB
",2
12030,441,"CM
",2
12031,442,"RB
",2
12032,443,"GK
",2
12033,444,"GK
",2
12034,445,"GK
",2
12035,446,ST,2
12036,447,"LB
",2
12037,448,"LM
",2
12038,449,"RM
",2
12039,450,"GK
",2
12040,451,"LB
",2
12041,452,"LB
",2
12042,453,"LM
",2
12043,454,"CB
",2
12044,455,"CB
",2
12045,456,ST,2
12046,457,"GK
",2
12047,458,"LM
",2
12048,459,ST,2
12049,460,"GK
",2
12050,461,ST,2
12051,462,"RB
",2
12052,463,"RB
",2
12053,464,"RB
",2
12054,465,"CM
",2
12055,466,"RB
",2
12056,467,"LM
",2
12057,468,"CM
",2
12058,469,ST,2
12059,470,"LB
",2
12060,471,"RM
",2
12061,472,"GK
",2
12062,473,"RB
",2
12063,474,"CB
",2
12064,475,"LB
",2
12065,476,"RB
",2
12066,477,"GK
",2
12067,478,"LM
",2
12068,479,"LM
",2
12069,480,"GK
",2
12070,481,"CM
",2
12071,482,"RM
",2
12072,483,"CM
",2
12073,484,"RB
",2
12074,485,"CB
",2
12075,486,"CB
",2
12076,487,"LB
",2
12077,488,"RM
",2
12078,489,"CB
",2
12079,490,"RM
",2
12080,491,"CM
",2
12081,492,"LB
",2
12082,493,"CB
",2
12083,494,"GK
",2
12084,495,"CM
",2
12085,496,"LB
",2
12086,497,"CB
",2
12087,498,"LB
",2
12088,499,"CM
",2
12089,500,"RB
",2
12090,501,"CM
",2
12091,502,"CM
",2
12092,503,"RM
",2
12093,504,"RM
",2
12094,505,"CM
",2
12095,506,"RM
",2
12096,507,"LB
",2
12097,508,"GK
",2
12098,509,"RM
",2
12099,510,"LM
",2
12100,511,"GK
",2
12101,512,"GK
",2
12102,513,"LB
",2
12103,514,"RB
",2
12104,515,"LB
",2
12105,516,"GK
",2
12106,517,"LM
",2
12107,518,"RB
",2
12108,519,"LB
",2
12109,520,"LM
",2
12110,521,"CM
",2
12111,522,"CB
",2
12112,523,"RM
",2
12113,524,"GK
",2
12114,525,"GK
",2
12115,526,"RB
",2
12116,527,"RB
",2
12117,528,"GK
",2
12118,529,ST,2
12119,530,"GK
",2
12120,531,"LM
",2
12121,532,"RM
",2
12122,533,"RM
",2
12123,534,ST,2
12124,535,"CB
",2
12125,536,"LM
",2
12126,537,"LB
",2
12127,538,"RB
",2
12128,539,"CM
",2
12129,540,"RB
",2
12130,541,"LM
",2
12131,542,"RM
",2
12132,543,"CM
",2
12133,544,"RM
",2
12134,545,"LM
",2
12135,546,"GK
",2
12136,547,"CM
",2
12137,548,ST,2
12138,549,"LM
",2
12139,550,ST,2
12140,551,ST,2
12141,552,ST,2
12142,553,"CB
",2
12143,554,"RM
",2
12144,555,"LB
",2
12145,556,"RB
",2
12146,557,"RM
",2
12147,558,"RM
",2
12148,559,"RB
",2
12149,560,"RB
",2
12150,561,"RB
",2
12151,562,ST,2
12152,563,"LM
",2
12153,564,"RM
",2
12154,565,"CB
",2
12155,566,"RB
",2
12156,567,"CB
",2
12157,568,"CB
",2
12158,569,"RB
",2
12159,570,"CB
",2
12160,571,"CB
",2
12161,572,"LB
",2
12162,573,ST,2
12163,574,"RB
",2
12164,575,"RM
",2
12165,576,"RB
",2
12166,577,"CM
",2
12167,578,"CM
",2
12168,579,"RM
",2
12169,580,"LM
",2
12170,581,ST,2
12171,582,ST,2
12172,583,"RM
",2
12173,584,"LM
",2
12174,585,"RB
",2
12175,586,"CB
",2
12176,587,"LM
",2
12177,588,"GK
",2
12178,589,"RM
",2
12179,590,"CB
",2
12180,591,"CB
",2
12181,592,"RB
",2
12182,593,"CB
",2
12183,594,"RB
",2
12184,595,"RM
",2
12185,596,ST,2
12186,597,ST,2
12187,598,ST,2
12188,599,"CM
",2
12189,600,ST,2
12190,601,ST,2
12191,602,"CB
",2
12192,603,"RB
",2
12193,604,"LB
",2
12194,605,"CB
",2
12195,606,"RB
",2
12196,607,"RB
",2
12197,608,"CB
",2
12198,609,"RM
",2
12199,610,"RM
",2
12200,611,"RM
",2
12201,612,"RB
",2
12202,613,"GK
",2
12203,614,"LB
",2
12204,615,"RB
",2
12205,616,"LM
",2
12206,617,"CM
",2
12207,618,ST,2
12208,619,ST,2
12209,620,"RB
",2
12210,621,"CM
",2
12211,622,"LB
",2
12212,623,"RB
",2
12213,624,"GK
",2
12214,625,"RM
",2
12215,626,"LM
",2
12216,627,"RB
",2
12217,628,"CB
",2
12218,629,"LM
",2
12219,630,"RB
",2
12220,631,"LM
",2
12221,632,"RB
",2
12222,633,"RB
",2
12223,634,"RM
",2
12224,635,"RM
",2
12225,636,"RM
",2
12226,637,"LB
",2
12227,638,"CB
",2
12228,639,"CB
",2
12229,640,"RM
",2
12230,641,"GK
",2
12231,642,"LB
",2
12232,643,"RM
",2
12233,644,ST,2
12234,645,"RB
",2
12235,646,"RM
",2
12236,647,"CB
",2
12237,648,"CM
",2
12238,649,"LM
",2
12239,650,"RM
",2
12240,651,"RM
",2
12241,652,"CB
",2
12242,653,"RB
",2
12243,654,"GK
",2
12244,655,"RB
",2
12245,656,"GK
",2
12246,657,"GK
",2
12247,658,"LB
",2
12248,659,"RB
",2
12249,660,"LB
",2
12250,661,"LB
",2
12251,662,ST,2
12252,663,"LM
",2
12253,664,ST,2
12254,665,"GK
",2
12255,666,"CB
",2
12256,667,ST,2
12257,668,"LM
",2
12258,669,"LM
",2
12259,670,"RM
",2
12260,671,"RM
",2
12261,672,"RM
",2
12262,673,"CB
",2
12263,674,"RM
",2
12264,675,"RM
",2
12265,676,"LM
",2
12266,677,"CM
",2
12267,678,"LM
",2
12268,679,ST,2
12269,680,"LB
",2
12270,681,ST,2
12271,682,"GK
",2
12272,683,ST,2
12273,684,"LB
",2
12274,685,"GK
",2
12275,686,"LB
",2
12276,687,"GK
",2
12277,688,"RB
",2
12278,689,"CB
",2
12279,690,"RB
",2
12280,691,"CM
",2
12281,692,ST,2
12282,693,"RB
",2
12283,694,ST,2
12284,695,"LB
",2
12285,696,"CM
",2
12286,697,ST,2
