id,league_id,season_id,team_id,week,w_position,points
19806,7,1,125,3,15,3
19807,7,1,139,3,14,3
19808,7,1,127,3,13,3
19809,7,1,129,3,12,3
19810,7,1,140,3,11,4
19811,7,1,136,3,10,4
19812,7,1,130,3,9,6
19813,7,1,132,3,8,6
19814,7,1,128,3,7,6
19815,7,1,134,3,6,6
19816,7,1,135,3,5,6
19817,7,1,137,3,4,6
19818,7,1,124,3,3,7
19819,7,1,131,3,2,7
19820,7,1,121,3,1,9
19821,7,1,137,4,20,0
19822,7,1,125,4,19,1
19823,7,1,124,4,18,4
19824,7,1,126,4,17,4
19825,7,1,132,4,16,4
19826,7,1,135,4,15,4
19827,7,1,138,4,14,6
19828,7,1,140,4,13,6
19829,7,1,127,4,12,6
19830,7,1,128,4,11,6
19831,7,1,122,4,10,6
19832,7,1,133,4,9,6
19833,7,1,134,4,8,6
19834,7,1,136,4,7,6
19835,7,1,139,4,6,7
19836,7,1,129,4,5,7
19837,7,1,123,4,4,7
19838,7,1,131,4,3,7
19839,7,1,130,4,2,10
19840,7,1,121,4,1,12
19841,7,1,136,5,20,0
19842,7,1,123,5,19,4
19843,7,1,124,5,18,4
19844,7,1,131,5,17,4
19845,7,1,134,5,16,5
19846,7,1,137,5,15,6
19847,7,1,126,5,14,6
19848,7,1,140,5,13,6
19849,7,1,125,5,12,7
19850,7,1,128,5,11,7
19851,7,1,139,5,10,7
19852,7,1,133,5,9,7
19853,7,1,138,5,8,8
19854,7,1,127,5,7,9
19855,7,1,132,5,6,9
19856,7,1,135,5,5,9
19857,7,1,122,5,4,10
19858,7,1,129,5,3,10
19859,7,1,130,5,2,10
19860,7,1,121,5,1,15
19861,7,1,135,6,20,0
19862,7,1,122,6,19,4
19863,7,1,133,6,18,5
19864,7,1,136,6,17,6
19865,7,1,123,6,16,7
19866,7,1,124,6,15,7
19867,7,1,130,6,14,7
19868,7,1,132,6,13,7
19869,7,1,125,6,12,9
19870,7,1,126,6,11,9
19871,7,1,131,6,10,9
19872,7,1,139,6,9,9
19873,7,1,128,6,8,10
19874,7,1,138,6,7,10
19875,7,1,140,6,6,10
19876,7,1,127,6,5,10
19877,7,1,137,6,4,11
19878,7,1,134,6,3,12
19879,7,1,129,6,2,13
19880,7,1,121,6,1,18
19881,7,1,134,7,20,0
19882,7,1,135,7,19,7
19883,7,1,140,7,18,7
19884,7,1,123,7,17,7
19885,7,1,131,7,16,7
19886,7,1,132,7,15,8
19887,7,1,125,7,14,9
19888,7,1,130,7,13,9
19889,7,1,127,7,12,10
19890,7,1,129,7,11,10
19891,7,1,122,7,10,10
19892,7,1,139,7,9,10
19893,7,1,136,7,8,11
19894,7,1,124,7,7,12
19895,7,1,138,7,6,12
19896,7,1,137,7,5,13
19897,7,1,128,7,4,13
19898,7,1,126,7,3,13
19899,7,1,133,7,2,13
19900,7,1,121,7,1,21
19901,7,1,133,8,20,1
19902,7,1,122,8,19,7
19903,7,1,139,8,18,8
19904,7,1,129,8,17,9
19905,7,1,131,8,16,9
19906,7,1,140,8,15,10
19907,7,1,134,8,14,10
19908,7,1,128,8,13,10
19909,7,1,130,8,12,10
19910,7,1,123,8,11,12
19911,7,1,124,8,10,12
19912,7,1,135,8,9,12
19913,7,1,126,8,8,13
19914,7,1,138,8,7,13
19915,7,1,136,8,6,13
19916,7,1,132,8,5,13
19917,7,1,127,8,4,14
19918,7,1,137,8,3,15
19919,7,1,125,8,2,16
19920,7,1,121,8,1,22
19921,7,1,132,9,20,4
19922,7,1,138,9,19,8
19923,7,1,140,9,18,8
19924,7,1,128,9,17,9
19925,7,1,129,9,16,10
19926,7,1,130,9,15,10
19927,7,1,139,9,14,11
19928,7,1,122,9,13,12
19929,7,1,134,9,12,13
19930,7,1,133,9,11,13
19931,7,1,127,9,10,13
19932,7,1,137,9,9,13
19933,7,1,131,9,8,13
19934,7,1,125,9,7,14
19935,7,1,123,9,6,15
19936,7,1,135,9,5,16
19937,7,1,124,9,4,17
19938,7,1,126,9,3,17
19939,7,1,136,9,2,18
19940,7,1,121,9,1,22
19941,7,1,131,10,20,7
19942,7,1,139,10,19,8
19943,7,1,137,10,18,9
19944,7,1,127,10,17,9
19945,7,1,128,10,16,10
19946,7,1,138,10,15,11
19947,7,1,133,10,14,13
19948,7,1,132,10,13,13
19949,7,1,140,10,12,13
19950,7,1,126,10,11,13
19951,7,1,129,10,10,13
19952,7,1,136,10,9,16
19953,7,1,122,10,8,16
19954,7,1,130,10,7,16
19955,7,1,124,10,6,17
19956,7,1,125,10,5,18
19957,7,1,134,10,4,19
19958,7,1,123,10,3,20
19959,7,1,135,10,2,21
19960,7,1,121,10,1,22
19961,7,1,136,11,20,9
19962,7,1,138,11,19,9
19963,7,1,126,11,18,10
19964,7,1,127,11,17,10
19965,7,1,130,11,16,10
19966,7,1,125,11,15,13
19967,7,1,132,11,14,13
19968,7,1,137,11,13,14
19969,7,1,131,11,12,14
19970,7,1,139,11,11,16
19971,7,1,140,11,10,16
19972,7,1,128,11,9,16
19973,7,1,123,11,8,17
19974,7,1,129,11,7,17
19975,7,1,135,11,6,19
19976,7,1,122,11,5,21
19977,7,1,124,11,4,21
19978,7,1,121,11,3,22
19979,7,1,133,11,2,22
19980,7,1,134,11,1,22
19981,7,1,137,12,20,9
19982,7,1,125,12,19,11
19983,7,1,135,12,18,12
19984,7,1,124,12,17,13
19985,7,1,126,12,16,13
19986,7,1,129,12,15,13
19987,7,1,131,12,14,16
19988,7,1,138,12,13,16
19989,7,1,127,12,12,16
19990,7,1,136,12,11,17
19991,7,1,122,12,10,17
19992,7,1,130,12,9,17
19993,7,1,128,12,8,17
19994,7,1,139,12,7,19
19995,7,1,123,12,6,21
19996,7,1,121,12,5,22
19997,7,1,132,12,4,22
19998,7,1,134,12,3,22
19999,7,1,133,12,2,23
20000,7,1,140,12,1,24
20001,7,1,136,13,20,10
20002,7,1,124,13,19,11
20003,7,1,123,13,18,13
20004,7,1,125,13,17,14
20005,7,1,134,13,16,15
20006,7,1,137,13,15,16
20007,7,1,130,13,14,16
20008,7,1,128,13,13,16
20009,7,1,127,13,12,17
20010,7,1,135,13,11,17
20011,7,1,126,13,10,19
20012,7,1,140,13,9,20
20013,7,1,129,13,8,20
20014,7,1,122,13,7,21
20015,7,1,138,13,6,22
20016,7,1,121,13,5,22
20017,7,1,131,13,4,23
20018,7,1,139,13,3,25
20019,7,1,133,13,2,25
20020,7,1,132,13,1,26
20021,7,1,123,14,20,11
20022,7,1,135,14,19,13
20023,7,1,122,14,18,13
20024,7,1,124,14,17,14
20025,7,1,136,14,16,16
20026,7,1,126,14,15,17
20027,7,1,133,14,14,18
20028,7,1,129,14,13,19
20029,7,1,125,14,12,19
20030,7,1,127,14,11,19
20031,7,1,139,14,10,20
20032,7,1,134,14,9,20
20033,7,1,140,14,8,21
20034,7,1,121,14,7,22
20035,7,1,128,14,6,23
20036,7,1,137,14,5,25
20037,7,1,138,14,4,25
20038,7,1,130,14,3,26
20039,7,1,132,14,2,28
20040,7,1,131,14,1,29
20041,7,1,134,15,20,13
20042,7,1,140,15,19,13
20043,7,1,122,15,18,14
20044,7,1,123,15,17,14
20045,7,1,132,15,16,18
20046,7,1,135,15,15,19
20047,7,1,124,15,14,19
20048,7,1,126,15,13,19
20049,7,1,125,15,12,20
20050,7,1,138,15,11,21
20051,7,1,133,15,10,21
20052,7,1,128,15,9,22
20053,7,1,127,15,8,23
20054,7,1,139,15,7,24
20055,7,1,121,15,6,25
20056,7,1,136,15,5,25
20057,7,1,137,15,4,28
20058,7,1,130,15,3,29
20059,7,1,129,15,2,29
20060,7,1,131,15,1,31
20061,7,1,139,16,20,13
20062,7,1,133,16,19,14
20063,7,1,140,16,18,15
20064,7,1,122,16,17,15
20065,7,1,131,16,16,18
20066,7,1,134,16,15,19
20067,7,1,125,16,14,19
20068,7,1,124,16,13,20
20069,7,1,132,16,12,21
20070,7,1,127,16,11,22
20071,7,1,123,16,10,22
20072,7,1,137,16,9,24
20073,7,1,126,16,8,26
20074,7,1,138,16,7,27
20075,7,1,121,16,6,28
20076,7,1,135,16,5,28
20077,7,1,136,16,4,29
20078,7,1,128,16,3,30
20079,7,1,129,16,2,30
20080,7,1,130,16,1,34
20081,7,1,138,17,20,14
20082,7,1,132,17,19,15
20083,7,1,139,17,18,15
20084,7,1,140,17,17,15
20085,7,1,130,17,16,18
20086,7,1,133,17,15,19
20087,7,1,124,17,14,19
20088,7,1,123,17,13,20
20089,7,1,126,17,12,22
20090,7,1,136,17,11,24
20091,7,1,131,17,10,24
20092,7,1,122,17,9,25
20093,7,1,125,17,8,29
20094,7,1,137,17,7,30
20095,7,1,135,17,6,30
20096,7,1,121,17,5,31
20097,7,1,134,17,4,31
20098,7,1,127,17,3,33
20099,7,1,128,17,2,33
20100,7,1,129,17,1,35
20101,7,1,137,18,20,14
20102,7,1,131,18,19,15
20103,7,1,139,18,18,15
20104,7,1,138,18,17,16
20105,7,1,129,18,16,18
20106,7,1,132,18,15,19
20107,7,1,122,18,14,20
20108,7,1,123,18,13,22
20109,7,1,125,18,12,23
20110,7,1,135,18,11,24
20111,7,1,140,18,10,26
20112,7,1,130,18,9,27
20113,7,1,121,18,8,31
20114,7,1,124,18,7,32
20115,7,1,136,18,6,33
20116,7,1,134,18,5,33
20117,7,1,133,18,4,34
20118,7,1,127,18,3,34
20119,7,1,126,18,2,36
20120,7,1,128,18,1,38
20121,7,1,136,19,20,15
20122,7,1,138,19,19,15
20123,7,1,130,19,18,16
20124,7,1,137,19,17,17
20125,7,1,131,19,16,19
20126,7,1,128,19,15,21
20127,7,1,140,19,14,23
20128,7,1,124,19,13,24
20129,7,1,134,19,12,24
20130,7,1,122,19,11,25
20131,7,1,139,19,10,27
20132,7,1,129,19,9,30
20133,7,1,121,19,8,31
20134,7,1,123,19,7,32
20135,7,1,135,19,6,33
20136,7,1,133,19,5,34
20137,7,1,126,19,4,35
20138,7,1,132,19,3,37
20139,7,1,127,19,2,39
20140,7,1,125,19,1,39
20141,7,1,137,20,20,15
20142,7,1,135,20,19,16
20143,7,1,136,20,18,17
20144,7,1,129,20,17,19
20145,7,1,130,20,16,20
20146,7,1,127,20,15,22
20147,7,1,133,20,14,25
20148,7,1,139,20,13,26
20149,7,1,123,20,12,27
20150,7,1,138,20,11,27
20151,7,1,140,20,10,28
20152,7,1,121,20,9,31
20153,7,1,128,20,8,31
20154,7,1,122,20,7,32
20155,7,1,134,20,6,34
20156,7,1,132,20,5,34
20157,7,1,125,20,4,38
20158,7,1,131,20,3,38
20159,7,1,126,20,2,40
20160,7,1,124,20,1,42
20161,7,1,136,21,20,15
20162,7,1,134,21,19,16
20163,7,1,135,21,18,17
20164,7,1,128,21,17,19
20165,7,1,126,21,16,23
20166,7,1,129,21,15,23
20167,7,1,132,21,14,25
20168,7,1,138,21,13,26
20169,7,1,137,21,12,27
20170,7,1,139,21,11,29
20171,7,1,122,21,10,30
20172,7,1,121,21,9,32
20173,7,1,127,21,8,34
20174,7,1,133,21,7,35
20175,7,1,140,21,6,35
20176,7,1,131,21,5,37
20177,7,1,130,21,4,38
20178,7,1,124,21,3,41
20179,7,1,125,21,2,43
20180,7,1,123,21,1,45
20181,7,1,133,22,20,17
20182,7,1,135,22,19,18
20183,7,1,134,22,18,20
20184,7,1,127,22,17,22
20185,7,1,125,22,16,23
20186,7,1,131,22,15,25
20187,7,1,128,22,14,26
20188,7,1,136,22,13,27
20189,7,1,137,22,12,29
20190,7,1,138,22,11,29
20191,7,1,140,22,10,33
20192,7,1,121,22,9,35
20193,7,1,139,22,8,35
20194,7,1,130,22,7,37
20195,7,1,126,22,6,37
20196,7,1,129,22,5,38
20197,7,1,132,22,4,38
20198,7,1,123,22,3,41
20199,7,1,124,22,2,44
20200,7,1,122,22,1,45
20201,7,1,134,23,20,19
20202,7,1,132,23,19,20
20203,7,1,133,23,18,20
20204,7,1,124,23,17,24
20205,7,1,126,23,16,25
20206,7,1,127,23,15,26
20207,7,1,130,23,14,28
20208,7,1,136,23,13,29
20209,7,1,135,23,12,30
20210,7,1,137,23,11,32
20211,7,1,139,23,10,33
20212,7,1,121,23,9,35
20213,7,1,129,23,8,37
20214,7,1,125,23,7,37
20215,7,1,138,23,6,38
20216,7,1,131,23,5,39
20217,7,1,128,23,4,41
20218,7,1,122,23,3,44
20219,7,1,123,23,2,44
20220,7,1,140,23,1,46
20221,7,1,133,24,20,19
20222,7,1,132,24,19,20
20223,7,1,131,24,18,21
20224,7,1,123,24,17,24
20225,7,1,125,24,16,28
20226,7,1,126,24,15,29
20227,7,1,129,24,14,29
20228,7,1,135,24,13,32
20229,7,1,138,24,12,33
20230,7,1,134,24,11,33
20231,7,1,121,24,10,35
20232,7,1,136,24,9,35
20233,7,1,128,24,8,37
20234,7,1,137,24,7,38
20235,7,1,124,24,6,38
20236,7,1,127,24,5,41
20237,7,1,130,24,4,42
20238,7,1,122,24,3,45
20239,7,1,140,24,2,47
20240,7,1,139,24,1,49
20241,7,1,131,25,20,20
20242,7,1,130,25,19,21
20243,7,1,132,25,18,22
20244,7,1,122,25,17,27
20245,7,1,124,25,16,29
20246,7,1,125,25,15,29
20247,7,1,128,25,14,32
20248,7,1,134,25,13,32
20249,7,1,137,25,12,34
20250,7,1,133,25,11,34
20251,7,1,121,25,10,35
20252,7,1,127,25,9,38
20253,7,1,123,25,8,38
20254,7,1,135,25,7,38
20255,7,1,136,25,6,41
20256,7,1,129,25,5,42
20257,7,1,126,25,4,44
20258,7,1,140,25,3,48
20259,7,1,138,25,2,49
20260,7,1,139,25,1,50
20261,7,1,130,26,20,20
20262,7,1,131,26,19,22
20263,7,1,129,26,18,24
20264,7,1,123,26,17,29
20265,7,1,124,26,16,29
20266,7,1,140,26,15,30
20267,7,1,127,26,14,32
20268,7,1,133,26,13,33
20269,7,1,136,26,12,34
20270,7,1,132,26,11,37
20271,7,1,121,26,10,38
20272,7,1,134,26,9,38
20273,7,1,122,26,8,41
20274,7,1,126,26,7,41
20275,7,1,135,26,6,42
20276,7,1,128,26,5,42
20277,7,1,125,26,4,47
20278,7,1,139,26,3,48
20279,7,1,137,26,2,52
20280,7,1,138,26,1,53
20281,7,1,129,27,20,20
20282,7,1,130,27,19,22
20283,7,1,128,27,18,27
20284,7,1,122,27,17,32
20285,7,1,123,27,16,32
20286,7,1,126,27,15,32
20287,7,1,139,27,14,33
20288,7,1,132,27,13,34
20289,7,1,135,27,12,37
20290,7,1,131,27,11,37
20291,7,1,133,27,10,38
20292,7,1,125,27,9,41
20293,7,1,121,27,8,41
20294,7,1,127,27,7,42
20295,7,1,134,27,6,43
20296,7,1,140,27,5,44
20297,7,1,124,27,4,47
20298,7,1,138,27,3,48
20299,7,1,136,27,2,55
20300,7,1,137,27,1,56
20301,7,1,128,28,20,23
20302,7,1,129,28,19,25
20303,7,1,127,28,18,27
20304,7,1,125,28,17,32
20305,7,1,138,28,16,34
20306,7,1,131,28,15,34
20307,7,1,140,28,14,35
20308,7,1,122,28,13,35
20309,7,1,130,28,12,37
20310,7,1,132,28,11,39
20311,7,1,134,28,10,40
20312,7,1,124,28,9,41
20313,7,1,121,28,8,42
20314,7,1,126,28,7,43
20315,7,1,133,28,6,46
20316,7,1,123,28,5,47
20317,7,1,139,28,4,47
20318,7,1,137,28,3,51
20319,7,1,135,28,2,55
20320,7,1,136,28,1,56
20321,7,1,127,29,20,23
20322,7,1,126,29,19,27
20323,7,1,128,29,18,28
20324,7,1,124,29,17,33
20325,7,1,137,29,16,34
20326,7,1,140,29,15,36
20327,7,1,129,29,14,37
20328,7,1,130,29,13,37
20329,7,1,139,29,12,38
20330,7,1,131,29,11,39
20331,7,1,123,29,10,41
20332,7,1,133,29,9,43
20333,7,1,121,29,8,45
20334,7,1,125,29,7,46
20335,7,1,132,29,6,46
20336,7,1,122,29,5,48
20337,7,1,138,29,4,48
20338,7,1,136,29,3,54
20339,7,1,134,29,2,55
20340,7,1,135,29,1,59
20341,7,1,126,30,20,26
20342,7,1,127,30,19,29
20343,7,1,125,30,18,30
20344,7,1,123,30,17,33
20345,7,1,136,30,16,35
20346,7,1,129,30,15,37
20347,7,1,128,30,14,38
20348,7,1,139,30,13,39
20349,7,1,130,30,12,40
20350,7,1,122,30,11,41
20351,7,1,138,30,10,41
20352,7,1,132,30,9,44
20353,7,1,121,30,8,46
20354,7,1,124,30,7,47
20355,7,1,140,30,6,48
20356,7,1,131,30,5,49
20357,7,1,137,30,4,51
20358,7,1,135,30,3,54
20359,7,1,133,30,2,56
20360,7,1,134,30,1,59
20361,7,1,125,31,20,26
20362,7,1,126,31,19,29
20363,7,1,124,31,18,33
20364,7,1,135,31,17,36
20365,7,1,122,31,16,36
20366,7,1,128,31,15,40
20367,7,1,137,31,14,41
20368,7,1,127,31,13,41
20369,7,1,138,31,12,42
20370,7,1,129,31,11,43
20371,7,1,140,31,10,44
20372,7,1,131,31,9,44
20373,7,1,121,31,8,46
20374,7,1,123,31,7,48
20375,7,1,139,31,6,48
20376,7,1,130,31,5,49
20377,7,1,136,31,4,51
20378,7,1,134,31,3,54
20379,7,1,132,31,2,59
20380,7,1,133,31,1,62
20381,7,1,124,32,20,29
20382,7,1,125,32,19,32
20383,7,1,134,32,18,36
20384,7,1,140,32,17,36
20385,7,1,123,32,16,36
20386,7,1,127,32,15,41
20387,7,1,136,32,14,42
20388,7,1,137,32,13,42
20389,7,1,126,32,12,42
20390,7,1,139,32,11,45
20391,7,1,130,32,10,45
20392,7,1,121,32,9,46
20393,7,1,128,32,8,46
20394,7,1,129,32,7,50
20395,7,1,122,32,6,51
20396,7,1,138,32,5,51
20397,7,1,135,32,4,54
20398,7,1,133,32,3,54
20399,7,1,131,32,2,59
20400,7,1,132,32,1,62
20401,7,1,123,33,20,30
20402,7,1,124,33,19,35
20403,7,1,133,33,18,39
20404,7,1,139,33,17,39
20405,7,1,122,33,16,39
20406,7,1,126,33,15,41
20407,7,1,136,33,14,42
20408,7,1,125,33,13,42
20409,7,1,135,33,12,45
20410,7,1,138,33,11,45
20411,7,1,121,33,10,46
20412,7,1,129,33,9,48
20413,7,1,127,33,8,49
20414,7,1,140,33,7,51
20415,7,1,128,33,6,53
20416,7,1,137,33,5,54
20417,7,1,134,33,4,54
20418,7,1,132,33,3,54
20419,7,1,130,33,2,59
20420,7,1,131,33,1,63
20421,7,1,122,34,20,30
20422,7,1,123,34,19,38
20423,7,1,132,34,18,39
20424,7,1,138,34,17,39
20425,7,1,140,34,16,39
20426,7,1,125,34,15,41
20427,7,1,135,34,14,45
20428,7,1,137,34,13,45
20429,7,1,124,34,12,45
20430,7,1,121,34,11,46
20431,7,1,128,34,10,48
20432,7,1,134,34,9,48
20433,7,1,126,34,8,52
20434,7,1,139,34,7,54
20435,7,1,136,34,6,54
20436,7,1,127,34,5,56
20437,7,1,133,34,4,57
20438,7,1,131,34,3,57
20439,7,1,129,34,2,59
20440,7,1,130,34,1,66
20441,7,1,140,35,20,33
20442,7,1,137,35,19,39
20443,7,1,122,35,18,39
20444,7,1,139,35,17,40
20445,7,1,131,35,16,42
20446,7,1,124,35,15,44
20447,7,1,134,35,14,46
20448,7,1,121,35,13,46
20449,7,1,133,35,12,48
20450,7,1,136,35,11,48
20451,7,1,127,35,10,48
20452,7,1,123,35,9,48
20453,7,1,138,35,8,54
20454,7,1,135,35,7,55
20455,7,1,125,35,6,55
20456,7,1,126,35,5,56
20457,7,1,130,35,4,58
20458,7,1,132,35,3,60
20459,7,1,128,35,2,60
20460,7,1,129,35,1,66
20461,7,1,139,36,20,33
20462,7,1,136,36,19,39
20463,7,1,138,36,18,40
20464,7,1,130,36,17,42
20465,7,1,140,36,16,42
20466,7,1,123,36,15,44
20467,7,1,121,36,14,47
20468,7,1,135,36,13,48
20469,7,1,122,36,12,48
20470,7,1,133,36,11,49
20471,7,1,126,36,10,51
20472,7,1,132,36,9,51
20473,7,1,134,36,8,55
20474,7,1,124,36,7,56
20475,7,1,137,36,6,57
20476,7,1,125,36,5,59
20477,7,1,127,36,4,60
20478,7,1,129,36,3,61
20479,7,1,131,36,2,63
20480,7,1,128,36,1,69
20481,7,1,138,37,20,33
20482,7,1,135,37,19,39
20483,7,1,137,37,18,40
20484,7,1,129,37,17,42
20485,7,1,139,37,16,45
20486,7,1,122,37,15,45
20487,7,1,132,37,14,50
20488,7,1,121,37,13,50
20489,7,1,131,37,12,51
20490,7,1,134,37,11,51
20491,7,1,125,37,10,51
20492,7,1,140,37,9,51
20493,7,1,133,37,8,56
20494,7,1,123,37,7,56
20495,7,1,124,37,6,60
20496,7,1,126,37,5,60
20497,7,1,136,37,4,60
20498,7,1,128,37,3,64
20499,7,1,130,37,2,66
20500,7,1,127,37,1,72
20501,7,1,137,38,20,33
20502,7,1,136,38,19,41
20503,7,1,128,38,18,42
20504,7,1,134,38,17,42
20505,7,1,138,38,16,45
20506,7,1,140,38,15,48
20507,7,1,131,38,14,50
20508,7,1,121,38,13,50
20509,7,1,124,38,12,51
20510,7,1,130,38,11,52
20511,7,1,133,38,10,52
20512,7,1,139,38,9,54
20513,7,1,132,38,8,59
20514,7,1,122,38,7,59
20515,7,1,123,38,6,60
20516,7,1,125,38,5,63
20517,7,1,135,38,4,63
20518,7,1,127,38,3,65
20519,7,1,129,38,2,66
20520,7,1,126,38,1,75
20521,6,2,101,1,20,0
20522,6,2,109,1,19,0
20523,6,2,110,1,18,0
20524,6,2,113,1,17,0
20525,6,2,114,1,16,0
20526,6,2,115,1,15,0
20527,6,2,116,1,14,0
20528,6,2,117,1,13,0
20529,6,2,102,1,12,1
20530,6,2,103,1,11,1
20531,6,2,118,1,10,1
20532,6,2,119,1,9,1
20533,6,2,104,1,8,3
20534,6,2,105,1,7,3
20535,6,2,106,1,6,3
20536,6,2,107,1,5,3
20537,6,2,108,1,4,3
20538,6,2,111,1,3,3
20539,6,2,112,1,2,3
20540,6,2,120,1,1,3
20541,6,2,112,2,20,0
20542,6,2,120,2,19,1
20543,6,2,108,2,18,1
20544,6,2,109,2,17,1
20545,6,2,101,2,16,1
20546,6,2,117,2,15,1
20547,6,2,106,2,14,3
20548,6,2,103,2,13,3
20549,6,2,104,2,12,3
20550,6,2,113,2,11,3
20551,6,2,114,2,10,3
20552,6,2,115,2,9,3
20553,6,2,116,2,8,3
20554,6,2,105,2,7,3
20555,6,2,110,2,6,4
20556,6,2,111,2,5,4
20557,6,2,102,2,4,4
20558,6,2,118,2,3,4
20559,6,2,119,2,2,4
20560,6,2,107,2,1,6
20561,6,2,111,3,20,0
20562,6,2,107,3,19,1
20563,6,2,116,3,18,1
20564,6,2,101,3,17,2
20565,6,2,104,3,16,3
20566,6,2,105,3,15,3
20567,6,2,114,3,14,3
20568,6,2,115,3,13,3
20569,6,2,119,3,12,4
20570,6,2,108,3,11,4
20571,6,2,109,3,10,4
20572,6,2,117,3,9,4
20573,6,2,118,3,8,5
20574,6,2,112,3,7,6
20575,6,2,113,3,6,6
20576,6,2,103,3,5,6
20577,6,2,102,3,4,6
20578,6,2,120,3,3,7
20579,6,2,110,3,2,7
20580,6,2,106,3,1,9
20581,6,2,110,4,20,0
20582,6,2,101,4,19,2
20583,6,2,115,4,18,2
20584,6,2,103,4,17,4
20585,6,2,106,4,16,4
20586,6,2,108,4,15,4
20587,6,2,118,4,14,4
20588,6,2,113,4,13,4
20589,6,2,114,4,12,4
20590,6,2,104,4,11,6
20591,6,2,111,4,10,6
20592,6,2,109,4,9,7
20593,6,2,107,4,8,7
20594,6,2,120,4,7,7
20595,6,2,112,4,6,7
20596,6,2,102,4,5,7
20597,6,2,116,4,4,7
20598,6,2,119,4,3,8
20599,6,2,117,4,2,8
20600,6,2,105,4,1,12
20601,6,2,101,5,20,3
20602,6,2,109,5,19,3
20603,6,2,105,5,18,4
20604,6,2,113,5,17,4
20605,6,2,107,5,16,5
20606,6,2,114,5,15,5
20607,6,2,110,5,14,6
20608,6,2,120,5,13,7
20609,6,2,117,5,12,7
20610,6,2,111,5,11,7
20611,6,2,112,5,10,7
20612,6,2,102,5,9,7
20613,6,2,115,5,8,7
20614,6,2,106,5,7,8
20615,6,2,118,5,6,8
20616,6,2,103,5,5,9
20617,6,2,116,5,4,9
20618,6,2,108,5,3,10
20619,6,2,119,5,2,10
20620,6,2,104,5,1,12
20621,6,2,101,6,20,3
20622,6,2,108,6,19,3
20623,6,2,104,6,18,4
20624,6,2,119,6,17,7
20625,6,2,116,6,16,7
20626,6,2,110,6,15,7
20627,6,2,112,6,14,7
20628,6,2,117,6,13,8
20629,6,2,105,6,12,8
20630,6,2,106,6,11,8
20631,6,2,113,6,10,8
20632,6,2,109,6,9,9
20633,6,2,102,6,8,9
20634,6,2,120,6,7,10
20635,6,2,111,6,6,10
20636,6,2,118,6,5,10
20637,6,2,114,6,4,10
20638,6,2,115,6,3,12
20639,6,2,107,6,2,13
20640,6,2,103,6,1,15
20641,6,2,101,7,20,6
20642,6,2,107,7,19,6
20643,6,2,103,7,18,7
20644,6,2,115,7,17,7
20645,6,2,109,7,16,7
20646,6,2,111,7,15,7
20647,6,2,104,7,14,8
20648,6,2,112,7,13,8
20649,6,2,108,7,12,9
20650,6,2,118,7,11,10
20651,6,2,110,7,10,10
20652,6,2,116,7,9,11
20653,6,2,105,7,8,11
20654,6,2,120,7,7,12
20655,6,2,114,7,6,12
20656,6,2,117,7,5,13
20657,6,2,119,7,4,13
20658,6,2,113,7,3,13
20659,6,2,106,7,2,13
20660,6,2,102,7,1,15
20661,6,2,106,8,20,6
20662,6,2,114,8,19,7
20663,6,2,101,8,18,9
20664,6,2,111,8,17,9
20665,6,2,102,8,16,10
20666,6,2,108,8,15,10
20667,6,2,110,8,14,10
20668,6,2,117,8,13,11
20669,6,2,103,8,12,11
20670,6,2,104,8,11,11
20671,6,2,109,8,10,11
20672,6,2,115,8,9,12
20673,6,2,107,8,8,12
20674,6,2,119,8,7,12
20675,6,2,113,8,6,12
20676,6,2,105,8,5,13
20677,6,2,116,8,4,13
20678,6,2,118,8,3,13
20679,6,2,112,8,2,16
20680,6,2,120,8,1,18
20681,6,2,105,9,20,6
20682,6,2,113,9,19,8
20683,6,2,120,9,18,10
20684,6,2,107,9,17,10
20685,6,2,109,9,16,10
20686,6,2,110,9,15,10
20687,6,2,116,9,14,11
20688,6,2,102,9,13,12
20689,6,2,103,9,12,12
20690,6,2,101,9,11,12
20691,6,2,106,9,10,12
20692,6,2,112,9,9,12
20693,6,2,114,9,8,13
20694,6,2,108,9,7,14
20695,6,2,118,9,6,15
20696,6,2,115,9,5,16
20697,6,2,117,9,4,16
20698,6,2,104,9,3,16
20699,6,2,111,9,2,17
20700,6,2,119,9,1,21
20701,6,2,104,10,20,6
20702,6,2,119,10,19,10
20703,6,2,115,10,18,11
20704,6,2,112,10,17,11
20705,6,2,108,10,16,11
20706,6,2,102,10,15,12
20707,6,2,111,10,14,12
20708,6,2,105,10,13,13
20709,6,2,106,10,12,13
20710,6,2,113,10,11,13
20711,6,2,109,10,10,13
20712,6,2,101,10,9,15
20713,6,2,120,10,8,15
20714,6,2,116,10,7,16
20715,6,2,117,10,6,16
20716,6,2,107,10,5,17
20717,6,2,110,10,4,17
20718,6,2,114,10,3,17
20719,6,2,103,10,2,19
20720,6,2,118,10,1,24
20721,6,2,103,11,20,6
20722,6,2,111,11,19,11
20723,6,2,114,11,18,11
20724,6,2,118,11,17,13
20725,6,2,108,11,16,13
20726,6,2,110,11,15,13
20727,6,2,107,11,14,14
20728,6,2,119,11,13,15
20729,6,2,120,11,12,15
20730,6,2,101,11,11,16
20731,6,2,104,11,10,16
20732,6,2,105,11,9,16
20733,6,2,116,11,8,16
20734,6,2,112,11,7,16
20735,6,2,115,11,6,16
20736,6,2,113,11,5,17
